Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Industries,Organization Location,Organization Revenue Range,Number of Funding Rounds,Funding Status
Seed Round - SumUp Analytics,https://www.crunchbase.com/funding_round/sum-up-analytics-seed--c553c7d5,SumUp Analytics,https://www.crunchbase.com/organization/sum-up-analytics,Seed,,,,2019-01-31,"Analytics, Artificial Intelligence, Cloud Computing, Field-Programmable Gate Array (FPGA), FinTech, Machine Learning, Natural Language Processing, Text Analytics","San Francisco, California, United States, North America",,1,Seed
Seed Round - Step,https://www.crunchbase.com/funding_round/step-c04b-seed--4ebb5df5,Step,https://www.crunchbase.com/organization/step-c04b,Seed,3800000,USD,3800000,2019-01-31,"Finance, Financial Services, FinTech","Palo Alto, California, United States, North America",Less than $1M,2,Early Stage Venture
Non Equity Assistance - One Health Company,https://www.crunchbase.com/funding_round/the-one-health-company-non-equity-assistance--0dc8e72f,One Health Company,https://www.crunchbase.com/organization/the-one-health-company,Non-equity Assistance,,,,2019-01-31,"Health Care, Information Technology, Veterinary","Palo Alto, California, United States, North America",Less than $1M,3,Seed
Pre Seed Round - DroneInch,https://www.crunchbase.com/funding_round/droneinch-pre-seed--f2652f7f,DroneInch,https://www.crunchbase.com/organization/droneinch,Pre-Seed,,,,2019-02-01,"Drone Management, Drones, Information Technology, Robotics, Software","Fremont, California, United States, North America",,4,Seed
Pre Seed Round - Agreemint,https://www.crunchbase.com/funding_round/agreemint-pre-seed--389a5073,Agreemint,https://www.crunchbase.com/organization/agreemint,Pre-Seed,,,,2019-02-01,"Artificial Intelligence, Information Technology, Insurance, Legal Tech","San Francisco, California, United States, North America",,3,Seed
Pre Seed Round - PassRight,https://www.crunchbase.com/funding_round/passright-pre-seed--0e875413,PassRight,https://www.crunchbase.com/organization/passright,Pre-Seed,,,,2019-02-01,"Consulting, Information Services, Information Technology, SaaS, Software","San Francisco, California, United States, North America",,2,Seed
Secondary Market - Robinhood,https://www.crunchbase.com/funding_round/robinhood-secondary-market--367dc268,Robinhood,https://www.crunchbase.com/organization/robinhood,Secondary Market,,,,2019-02-01,"Bitcoin, Cryptocurrency, Ethereum, Finance, Financial Services, FinTech, Mobile, Personal Finance","Menlo Park, California, United States, North America",$50M to $100M,11,Late Stage Venture
Pre Seed Round - Tuli Technologies,https://www.crunchbase.com/funding_round/tuli-technologies-pre-seed--ad28985b,Tuli Technologies,https://www.crunchbase.com/organization/tuli-technologies,Pre-Seed,190000,USD,190000,2019-02-01,"E-Commerce, Food and Beverage, Food Delivery, Information Technology, Internet, Social Shopping","San Clemente, California, United States, North America",,2,Seed
Series A - AVA Labs,https://www.crunchbase.com/funding_round/ava-labs-series-a--b5f5d92b,AVA Labs,https://www.crunchbase.com/organization/ava-labs,Series A,6000000,USD,6000000,2019-02-01,"Blockchain, Cryptocurrency, Finance, Financial Services, FinTech, Information Technology, Internet, Software","San Francisco, California, United States, North America",,1,Early Stage Venture
Pre Seed Round - PIGGYCARS,https://www.crunchbase.com/funding_round/piggycars-pre-seed--4f5c097a,PIGGYCARS,https://www.crunchbase.com/organization/piggycars,Pre-Seed,150000,USD,150000,2019-02-01,"Automotive, Information Technology","Rowland Heights, California, United States, North America",,1,Seed
Seed Round - Kadiant,https://www.crunchbase.com/funding_round/kadiant-seed--af49db71,Kadiant,https://www.crunchbase.com/organization/kadiant,Seed,,,,2019-02-01,Health Care,"San Francisco, California, United States, North America",,1,Seed
Angel Round - RAWR,https://www.crunchbase.com/funding_round/rawr-angel--b09a8abf,RAWR,https://www.crunchbase.com/organization/rawr,Angel,52000,USD,52000,2019-02-01,"Consumer Electronics, Hardware, Information Technology, Internet of Things, Pet, Software","San Francisco, California, United States, North America",,5,Seed
Pre Seed Round - ROOM Technology Ventures,https://www.crunchbase.com/funding_round/room-d518-pre-seed--78e84427,ROOM Technology Ventures,https://www.crunchbase.com/organization/room-d518,Pre-Seed,250000,USD,250000,2019-02-01,"Hospitality, Hotel, Information Technology, Leisure, Retail Technology, SaaS, Travel","San Francisco, California, United States, North America",,2,Seed
Pre Seed Round - EXEMPTAX,https://www.crunchbase.com/funding_round/exemptax-pre-seed--19200773,EXEMPTAX,https://www.crunchbase.com/organization/exemptax,Pre-Seed,,,,2019-02-01,"Information Technology, Outsourcing, SaaS, Software","San Clemente, California, United States, North America",,1,Seed
Angel Round - Happinss,https://www.crunchbase.com/funding_round/happinss-inc-angel--569673f1,Happinss,https://www.crunchbase.com/organization/happinss-inc,Angel,90000,USD,90000,2019-02-01,"Health Care, Software, Virtual Reality, Wellness","San Jose, California, United States, North America",,3,Seed
Series A - Athelas,https://www.crunchbase.com/funding_round/athelas-series-a--e3d64a6f,Athelas,https://www.crunchbase.com/organization/athelas,Series A,15000000,USD,15000000,2019-02-01,"Biotechnology, Health Care, Life Science, Machine Learning","Mountain View, California, United States, North America",$10M to $50M,2,Early Stage Venture
Venture Round - Toma Biosciences,https://www.crunchbase.com/funding_round/toma-biosciences-series-unknown--1937279c,Toma Biosciences,https://www.crunchbase.com/organization/toma-biosciences,Venture - Series Unknown,7808,USD,7808,2019-02-01,"Biotechnology, Genetics, Health Care","Foster City, California, United States, North America",Less than $1M,4,
"Convertible Note - MANSCAPED, Inc.",https://www.crunchbase.com/funding_round/manscaped-inc-convertible-note--2fcc3abd,"MANSCAPED, Inc.",https://www.crunchbase.com/organization/manscaped-inc,Convertible Note,,,,2019-02-02,"Consumer Goods, E-Commerce, Health Care, Shopping","San Diego, California, United States, North America",$1M to $10M,2,Seed
Seed Round - Red Planet Labs,https://www.crunchbase.com/funding_round/red-planet-labs-seed--f682e237,Red Planet Labs,https://www.crunchbase.com/organization/red-planet-labs,Seed,,,,2019-02-02,"Information Technology, iOS, Software","Poway, California, United States, North America",,2,Seed
Series A - DCEX,https://www.crunchbase.com/funding_round/dcex-series-a--30ac0d56,DCEX,https://www.crunchbase.com/organization/dcex,Series A,1001,USD,1001,2019-02-02,"Blockchain, Cryptocurrency, Financial Services, Internet","San Francisco, California, United States, North America",,4,Early Stage Venture
Pre Seed Round - The Music Fund,https://www.crunchbase.com/funding_round/the-music-fund-pre-seed--761f8e7a,The Music Fund,https://www.crunchbase.com/organization/the-music-fund,Pre-Seed,,,,2019-02-04,"Analytics, Finance, FinTech, Music","San Francisco, California, United States, North America",,1,Seed
Series C - Kraken,https://www.crunchbase.com/funding_round/kraken-series-c--fe3a8a93,Kraken,https://www.crunchbase.com/organization/kraken,Series C,100000000,USD,100000000,2019-02-04,"Asset Management, Blockchain, Cryptocurrency, Ethereum, Financial Exchanges, Financial Services, FinTech, Personal Finance, Stock Exchanges, Trading Platform","San Francisco, California, United States, North America",$50M to $100M,4,
Series C - Komprise,https://www.crunchbase.com/funding_round/komprise-series-c--e15a144f,Komprise,https://www.crunchbase.com/organization/komprise,Series C,24000000,USD,24000000,2019-02-04,"Big Data, Cloud Data Services, Data Storage, Information Technology, Internet, SaaS, Software","Campbell, California, United States, North America",$10M to $50M,3,Late Stage Venture
Series E - Databricks,https://www.crunchbase.com/funding_round/databricks-series-e--037705fb,Databricks,https://www.crunchbase.com/organization/databricks,Series E,250000000,USD,250000000,2019-02-05,"Analytics, Enterprise Software, Information Technology, Open Source, Software","San Francisco, California, United States, North America",$100M to $500M,6,Late Stage Venture
Seed Round - The Graph,https://www.crunchbase.com/funding_round/the-graph-seed--eab96f05,The Graph,https://www.crunchbase.com/organization/the-graph,Seed,2400000,USD,2400000,2019-02-05,"Information Services, Information Technology","San Francisco, California, United States, North America",,3,
Series A - KETOS,https://www.crunchbase.com/funding_round/ketos-series-a--10c3901a,KETOS,https://www.crunchbase.com/organization/ketos,Series A,9000000,USD,9000000,2019-02-05,"Information Technology, Internet of Things, Social Entrepreneurship, Software, Water","Milpitas, California, United States, North America",$1M to $10M,2,Early Stage Venture
Series A - Mattermost,https://www.crunchbase.com/funding_round/mattermost-series-a--d9556356,Mattermost,https://www.crunchbase.com/organization/mattermost,Series A,20000000,USD,20000000,2019-02-05,"File Sharing, Information Services, Information Technology, Messaging, SaaS, Software","Palo Alto, California, United States, North America",$10M to $50M,3,Early Stage Venture
Series B - Ritual,https://www.crunchbase.com/funding_round/ritual-2-series-b--55871679,Ritual,https://www.crunchbase.com/organization/ritual-2,Series B,25000000,USD,25000000,2019-02-05,"Consumer Goods, Health Care, Medical, Subscription Service, Wellness","Culver City, California, United States, North America",$1M to $10M,5,Early Stage Venture
Series C - Signal Sciences,https://www.crunchbase.com/funding_round/signal-sciences-series-c--b32e091d,Signal Sciences,https://www.crunchbase.com/organization/signal-sciences,Series C,35000000,USD,35000000,2019-02-05,"Cyber Security, Information Technology, SaaS, Security, Software, Web Apps","Culver City, California, United States, North America",$1M to $10M,4,Late Stage Venture
Series F - Personal Capital,https://www.crunchbase.com/funding_round/personal-capital-series-f--a3e2666b,Personal Capital,https://www.crunchbase.com/organization/personal-capital,Series F,50000000,USD,50000000,2019-02-05,"Finance, Financial Services, FinTech, Wealth Management","San Carlos, California, United States, North America",$100M to $500M,9,Late Stage Venture
Series A - Transient Plasma Systems (TPS),https://www.crunchbase.com/funding_round/transient-plasma-systems-tps-series-a--92d67869,Transient Plasma Systems (TPS),https://www.crunchbase.com/organization/transient-plasma-systems-tps,Series A,8500000,USD,8500000,2019-02-06,"Computer, Information Technology, Manufacturing, Renewable Energy","Torrance, California, United States, North America",$1M to $10M,2,Early Stage Venture
Series B - Gong.io,https://www.crunchbase.com/funding_round/gong-io-series-b--4fe4f933,Gong.io,https://www.crunchbase.com/organization/gong-io,Series B,40000000,USD,40000000,2019-02-07,"Artificial Intelligence, CRM, Information Technology, Machine Learning, Sales, Software","San Francisco, California, United States, North America",$10M to $50M,6,Late Stage Venture
Series C - Figma,https://www.crunchbase.com/funding_round/figma-series-c--8fc5d696,Figma,https://www.crunchbase.com/organization/figma,Series C,40000000,USD,40000000,2019-02-07,"Information Technology, Innovation Management, Internet, Software","San Francisco, California, United States, North America",$1M to $10M,4,Late Stage Venture
Seed Round - Netography,https://www.crunchbase.com/funding_round/netography-com-seed--6b3f9a20,Netography,https://www.crunchbase.com/organization/netography-com,Seed,2600000,USD,2600000,2019-02-07,"Cyber Security, Information Technology, Internet, Security","San Francisco, California, United States, North America",,2,Seed
Seed Round - RetroLabs,https://www.crunchbase.com/funding_round/retrolabs-seed--d56f0235,RetroLabs,https://www.crunchbase.com/organization/retrolabs,Seed,120000,USD,120000,2019-02-08,"Analytics, Artificial Intelligence, Consumer Electronics, Information Technology","San Francisco, California, United States, North America",,1,Seed
Corporate Round - Automation Anywhere,https://www.crunchbase.com/funding_round/automation-anywhere-corporate-round--f897bfd7,Automation Anywhere,https://www.crunchbase.com/organization/automation-anywhere,Corporate Round,,,,2019-02-08,"Artificial Intelligence, Data Center Automation, Enterprise, Enterprise Software, Human Resources, Industrial Automation, Information Technology, Robotics, Software","San Jose, California, United States, North America",$100M to $500M,4,Early Stage Venture
Pre Seed Round - Sparkir Inc,https://www.crunchbase.com/funding_round/sparkir-inc-pre-seed--55930497,Sparkir Inc,https://www.crunchbase.com/organization/sparkir-inc,Pre-Seed,,,,2019-02-10,"Financial Services, Insurance","San Francisco, California, United States, North America",,1,Seed
Series A - Second Measure,https://www.crunchbase.com/funding_round/second-measure-series-a--7e979fa3,Second Measure,https://www.crunchbase.com/organization/second-measure,Series A,20000000,USD,20000000,2019-02-11,"Analytics, Big Data, FinTech, Information Technology","San Mateo, California, United States, North America",$10M to $50M,4,Early Stage Venture
Series B - Nuro,https://www.crunchbase.com/funding_round/nuro-2-series-b--f7ca85b0,Nuro,https://www.crunchbase.com/organization/nuro-2,Series B,940000000,USD,940000000,2019-02-11,"Artificial Intelligence, Autonomous Vehicles, Electronics, Information Technology, Robotics","Mountain View, California, United States, North America",,3,Early Stage Venture
Series B - Human API,https://www.crunchbase.com/funding_round/humanapi-series-b--b460047b,Human API,https://www.crunchbase.com/organization/humanapi,Series B,10000000,USD,10000000,2019-02-11,"Developer APIs, Health Care, Real Time, Software","San Mateo, California, United States, North America",$1M to $10M,4,Early Stage Venture
Venture Round - Hat Trick Medical,https://www.crunchbase.com/funding_round/hat-trick-medical-series-unknown--f1d8f0be,Hat Trick Medical,https://www.crunchbase.com/organization/hat-trick-medical,Venture - Series Unknown,1000000,USD,1000000,2019-02-12,"Health Care, Medical, Medical Device","Menlo Park, California, United States, North America",,2,
Venture Round - Hint,https://www.crunchbase.com/funding_round/hint-inc-series-unknown--4ba5c2c5,Hint,https://www.crunchbase.com/organization/hint-inc,Venture - Series Unknown,17528000,USD,17528000,2019-02-12,"Food and Beverage, Health Care, Water","San Francisco, California, United States, North America",$50M to $100M,5,
Series B - ShiftLeft,https://www.crunchbase.com/funding_round/shiftleft-series-b--ce2d2513,ShiftLeft,https://www.crunchbase.com/organization/shiftleft,Series B,20000000,USD,20000000,2019-02-12,"Information Services, Information Technology, Security, Software","Santa Clara, California, United States, North America",$1M to $10M,2,Early Stage Venture
Series C - Mode Analytics,https://www.crunchbase.com/funding_round/mode-analytics-series-c--6a4950a6,Mode Analytics,https://www.crunchbase.com/organization/mode-analytics,Series C,23000000,USD,23000000,2019-02-12,"Analytics, Big Data, Developer Tools, Information Technology, Software","San Francisco, California, United States, North America",$1M to $10M,6,Late Stage Venture
Seed Round - Zone7,https://www.crunchbase.com/funding_round/zone7-seed--572ce749,Zone7,https://www.crunchbase.com/organization/zone7,Seed,2500000,USD,2500000,2019-02-12,"Artificial Intelligence, Health Care, Sports","Palo Alto, California, United States, North America",,1,Seed
Angel Round - AnimalBiome,https://www.crunchbase.com/funding_round/animalbiome-angel--b8256b07,AnimalBiome,https://www.crunchbase.com/organization/animalbiome,Angel,,,,2019-02-13,"Health Care, Pet, Wellness","Oakland, California, United States, North America",$1M to $10M,8,Seed
Series A - Socotra,https://www.crunchbase.com/funding_round/socotra-series-a--c2749bf1,Socotra,https://www.crunchbase.com/organization/socotra,Series A,5200000,USD,5200000,2019-02-13,"Enterprise Software, Financial Services, Information Technology, Insurance, SaaS, Software","San Francisco, California, United States, North America",Less than $1M,4,Early Stage Venture
Grant - ElectroNeek,https://www.crunchbase.com/funding_round/electroneek-grant--787f2a74,ElectroNeek,https://www.crunchbase.com/organization/electroneek,Grant,,,,2019-02-13,"Assistive Technology, Computer, Data Center Automation, Electronic Design Automation (EDA), Enterprise Software, Human Resources, Industrial Automation, Information Services, Information Technology, Robotics","San Francisco, California, United States, North America",$1M to $10M,8,Seed
Series D - InfluxData,https://www.crunchbase.com/funding_round/influxdb-series-d--637f38ba,InfluxData,https://www.crunchbase.com/organization/influxdb,Series D,60000000,USD,60000000,2019-02-13,"Analytics, Data Visualization, Database, Information Technology, Internet, Internet of Things, Software","San Francisco, California, United States, North America",$100M to $500M,5,Late Stage Venture
Series B - Affinity,https://www.crunchbase.com/funding_round/affinity-inc-series-b--9744971d,Affinity,https://www.crunchbase.com/organization/affinity-inc,Series B,26500000,USD,26500000,2019-02-13,"Artificial Intelligence, Business Intelligence, CRM, Enterprise Software, Information Technology","San Francisco, California, United States, North America",$1M to $10M,4,Early Stage Venture
Equity Crowdfunding - NetObjex,https://www.crunchbase.com/funding_round/netobjex-equity-crowdfunding--a877284f,NetObjex,https://www.crunchbase.com/organization/netobjex,Equity Crowdfunding,25119,USD,25119,2019-02-14,"Asset Management, Big Data, Blockchain, Cryptocurrency, Information Technology, Smart Cities, Software","Irvine, California, United States, North America",$1M to $10M,6,
Seed Round - Apozy,https://www.crunchbase.com/funding_round/apozy-seed--8263c980,Apozy,https://www.crunchbase.com/organization/apozy,Seed,2200000,USD,2200000,2019-02-14,"Cloud Security, Cyber Security, Enterprise Software, Information Technology, SaaS, Security","San Francisco, California, United States, North America",$1M to $10M,7,Seed
Private Equity Round - Vantage Data Centers,https://www.crunchbase.com/funding_round/vantage-data-centers-private-equity--ce7bcd99,Vantage Data Centers,https://www.crunchbase.com/organization/vantage-data-centers,Private Equity,180000000,USD,180000000,2019-02-14,"Data Center Automation, Database, Information Services, Information Technology","Santa Clara, California, United States, North America",$10M to $50M,9,M&A
Debt Financing - Vantage Data Centers,https://www.crunchbase.com/funding_round/vantage-data-centers-debt-financing--21e1aea4,Vantage Data Centers,https://www.crunchbase.com/organization/vantage-data-centers,Debt Financing,495000000,USD,495000000,2019-02-14,"Data Center Automation, Database, Information Services, Information Technology","Santa Clara, California, United States, North America",$10M to $50M,9,M&A
Seed Round - Xapix,https://www.crunchbase.com/funding_round/xapix-io-seed--354c9efa,Xapix,https://www.crunchbase.com/organization/xapix-io,Seed,2000000,USD,2000000,2019-02-14,"Automotive, Data Integration, Developer APIs, Developer Tools, Enterprise Software, Information Technology, Software","San Francisco, California, United States, North America",Less than $1M,6,Seed
Pre Seed Round - ElectroNeek,https://www.crunchbase.com/funding_round/electroneek-pre-seed--92b2ab67,ElectroNeek,https://www.crunchbase.com/organization/electroneek,Pre-Seed,180000,USD,180000,2019-02-15,"Assistive Technology, Computer, Data Center Automation, Electronic Design Automation (EDA), Enterprise Software, Human Resources, Industrial Automation, Information Services, Information Technology, Robotics","San Francisco, California, United States, North America",$1M to $10M,8,Seed
Venture Round - Playvox,https://www.crunchbase.com/funding_round/playvox-series-unknown--d60a9356,Playvox,https://www.crunchbase.com/organization/playvox,Venture - Series Unknown,7000000,USD,7000000,2019-02-16,"Analytics, Customer Service, Enterprise Software, Information Technology, SaaS, Software","Sunnyvale, California, United States, North America",$1M to $10M,2,
Venture Round - The Because Market,https://www.crunchbase.com/funding_round/the-because-market-series-unknown--25327d65,The Because Market,https://www.crunchbase.com/organization/the-because-market,Venture - Series Unknown,30000000,USD,30000000,2019-02-18,"Consumer Goods, Fitness, Health Care, Wellness","Redwood City, California, United States, North America",$1M to $10M,1,
Series E - Redis Labs,https://www.crunchbase.com/funding_round/redis-labs-series-e--a9711288,Redis Labs,https://www.crunchbase.com/organization/redis-labs,Series E,60000000,USD,60000000,2019-02-19,"Analytics, Big Data, Cloud Data Services, Enterprise Software, Information Technology, Open Source, Software","Mountain View, California, United States, North America",$10M to $50M,7,Late Stage Venture
Venture Round - CipherTrace,https://www.crunchbase.com/funding_round/ciphertrace-inc-series-unknown--2497a75d,CipherTrace,https://www.crunchbase.com/organization/ciphertrace-inc,Venture - Series Unknown,14978997,USD,14978997,2019-02-19,"Big Data, Bitcoin, Cyber Security, FinTech, Virtual Currency","Menlo Park, California, United States, North America",$1M to $10M,2,
Series A - CycloPure,https://www.crunchbase.com/funding_round/cyclopure-series-a--429ba81d,CycloPure,https://www.crunchbase.com/organization/cyclopure,Series A,3500000,USD,3500000,2019-02-19,"Health Care, Medical, Renewable Energy","Encinitas, California, United States, North America",,3,Early Stage Venture
Grant - CycloPure,https://www.crunchbase.com/funding_round/cyclopure-grant--f9e2798a,CycloPure,https://www.crunchbase.com/organization/cyclopure,Grant,1500000,USD,1500000,2019-02-19,"Health Care, Medical, Renewable Energy","Encinitas, California, United States, North America",,3,Early Stage Venture
Seed Round - Culinda,https://www.crunchbase.com/funding_round/culinda-seed--b6da951d,Culinda,https://www.crunchbase.com/organization/culinda,Seed,500000,USD,500000,2019-02-20,"Health Care, Information Technology, Software","Irvine, California, United States, North America",,1,Seed
Series B - NeuSpera Medical,https://www.crunchbase.com/funding_round/neuspera-medica-series-b--448988f2,NeuSpera Medical,https://www.crunchbase.com/organization/neuspera-medica,Series B,12000000,USD,12000000,2019-02-20,"Biopharma, Health Care, Medical Device","San Jose, California, United States, North America",Less than $1M,3,Early Stage Venture
Series A - SafeRide Health,https://www.crunchbase.com/funding_round/saferide-series-a--69cb75c9,SafeRide Health,https://www.crunchbase.com/organization/saferide,Series A,,,,2019-02-20,"Health Care, Transportation","Culver City, California, United States, North America",Less than $1M,3,Early Stage Venture
Series B - Splice Machine,https://www.crunchbase.com/funding_round/splice-machine-series-b--4822cd8c,Splice Machine,https://www.crunchbase.com/organization/splice-machine,Series B,16000000,USD,16000000,2019-02-20,"Analytics, Big Data, Information Technology, Software","San Francisco, California, United States, North America",$1M to $10M,5,Early Stage Venture
Series A - Armorblox,https://www.crunchbase.com/funding_round/armorblox-series-a--21b2b6a0,Armorblox,https://www.crunchbase.com/organization/armorblox,Series A,16500000,USD,16500000,2019-02-20,"Artificial Intelligence, Cyber Security, Information Technology, Internet, Software","Sunnyvale, California, United States, North America",Less than $1M,1,Early Stage Venture
Series A - Enspectra Health,https://www.crunchbase.com/funding_round/enspectra-health-series-a--7b9c2ee6,Enspectra Health,https://www.crunchbase.com/organization/enspectra-health,Series A,7348000,USD,7348000,2019-02-21,"Health Care, Medical","Menlo Park, California, United States, North America",Less than $1M,3,Early Stage Venture
Venture Round - Alastin Skincare,https://www.crunchbase.com/funding_round/alastin-skincare-series-unknown--641a02fb,Alastin Skincare,https://www.crunchbase.com/organization/alastin-skincare,Venture - Series Unknown,9880634,USD,9880634,2019-02-22,"Beauty, Fitness, Health Care, Wellness","Del Mar, California, United States, North America",Less than $1M,3,
Pre Seed Round - Varwin,https://www.crunchbase.com/funding_round/varwin-pre-seed--2339cbd6,Varwin,https://www.crunchbase.com/organization/varwin,Pre-Seed,1000000,USD,1000000,2019-02-22,"Developer Platform, Developer Tools, Information Technology, SaaS, Software, Virtual Reality","Menlo Park, California, United States, North America",,2,Seed
Secondary Market - Poynt,https://www.crunchbase.com/funding_round/poynt-secondary-market--79b7d880,Poynt,https://www.crunchbase.com/organization/poynt,Secondary Market,,,,2019-02-22,"Finance, Financial Services, FinTech, Infrastructure, Payments","Palo Alto, California, United States, North America",$10M to $50M,4,Late Stage Venture
Series A - Turbo Systems,https://www.crunchbase.com/funding_round/turbo-systems-series-a--b28d31bb,Turbo Systems,https://www.crunchbase.com/organization/turbo-systems,Series A,8000000,USD,8000000,2019-02-25,"Information Services, Information Technology, Software","Pleasanton, California, United States, North America",,1,Early Stage Venture
Seed Round - Modern Animal,https://www.crunchbase.com/funding_round/modern-animal-seed--b20a34b2,Modern Animal,https://www.crunchbase.com/organization/modern-animal,Seed,,,,2019-02-25,"Animal Feed, Health Care, Medical, Veterinary","Los Angeles, California, United States, North America",,2,Seed
Venture Round - Bryn Pharma,https://www.crunchbase.com/funding_round/epi-now-series-unknown--18538081,Bryn Pharma,https://www.crunchbase.com/organization/epi-now,Venture - Series Unknown,17200000,USD,17200000,2019-02-25,"Health Care, Manufacturing, Medical","Beverly Hills, California, United States, North America",,3,
Series A - ZEDEDA,https://www.crunchbase.com/funding_round/zededa-series-a--004e3a47,ZEDEDA,https://www.crunchbase.com/organization/zededa,Series A,15924000,USD,15924000,2019-02-25,"Cloud Computing, Cloud Data Services, Information Technology, Open Source, Software","Santa Clara, California, United States, North America",$1M to $10M,2,Early Stage Venture
Debt Financing - Intarcia Therapeutics,https://www.crunchbase.com/funding_round/intarcia-therapeutics-debt-financing--4e18ae42,Intarcia Therapeutics,https://www.crunchbase.com/organization/intarcia-therapeutics,Debt Financing,73125000,USD,73125000,2019-02-26,"Biotechnology, Health Care, Health Diagnostics, Medical Device, Personal Health","Hayward, California, United States, North America",$10M to $50M,22,
Seed Round - Hip Sobriety,https://www.crunchbase.com/funding_round/hip-sobriety-seed--d3a60091,Hip Sobriety,https://www.crunchbase.com/organization/hip-sobriety,Seed,1500000,USD,1500000,2019-02-26,"Fitness, Health Care, Wellness, Wine And Spirits","San Francisco, California, United States, North America",Less than $1M,2,Seed
Seed Round - BUTTON Wallet,https://www.crunchbase.com/funding_round/button-wallet-seed--d708f80f,BUTTON Wallet,https://www.crunchbase.com/organization/button-wallet,Seed,100000,USD,100000,2019-02-26,"Banking, Blockchain, Cryptocurrency, Finance, Financial Services, FinTech","San Francisco, California, United States, North America",,4,
Private Equity Round - HVR,https://www.crunchbase.com/funding_round/hvr-software-private-equity--baf55c38,HVR,https://www.crunchbase.com/organization/hvr-software,Private Equity,51000000,USD,51000000,2019-02-26,"Data Integration, Enterprise Software, Information Technology, Software","San Francisco, California, United States, North America",$10M to $50M,1,Private Equity
Non Equity Assistance - Shipsi,https://www.crunchbase.com/funding_round/shipsi-inc-non-equity-assistance--b6447bc4,Shipsi,https://www.crunchbase.com/organization/shipsi-inc,Non-equity Assistance,,,,2019-02-26,"E-Commerce, Information Services, Information Technology","Venice, California, United States, North America",$1M to $10M,6,Seed
Series B - Figure,https://www.crunchbase.com/funding_round/figure-66e9-series-b--1a698eec,Figure,https://www.crunchbase.com/organization/figure-66e9,Series B,65000000,USD,65000000,2019-02-27,"Artificial Intelligence, Blockchain, Finance, Financial Services, FinTech","San Francisco, California, United States, North America",$10M to $50M,11,Late Stage Venture
Convertible Note - Serenity Bioworks,https://www.crunchbase.com/funding_round/serenity-bioworks-convertible-note--e453328f,Serenity Bioworks,https://www.crunchbase.com/organization/serenity-bioworks,Convertible Note,,,,2019-02-27,"Biotechnology, Health Care, Therapeutics","San Francisco, California, United States, North America",,3,Seed
Series C - Hound Labs,https://www.crunchbase.com/funding_round/hound-labs-series-c--7e3530aa,Hound Labs,https://www.crunchbase.com/organization/hound-labs,Series C,35000000,USD,35000000,2019-02-27,"Alternative Medicine, Biotechnology, Health Care, Medical Device","Oakland, California, United States, North America",$1M to $10M,3,Late Stage Venture
Private Equity Round - Pathnostics,https://www.crunchbase.com/funding_round/pathnostics-private-equity--79cd856c,Pathnostics,https://www.crunchbase.com/organization/pathnostics,Private Equity,,,,2019-02-27,"Biotechnology, Fitness, Health Care","Irvine, California, United States, North America",$1M to $10M,1,Private Equity
Series B - Remix,https://www.crunchbase.com/funding_round/remix-series-b--34636bea,Remix,https://www.crunchbase.com/organization/remix,Series B,15000000,USD,15000000,2019-02-27,"GovTech, Information Technology, Public Transportation, Transportation","San Francisco, California, United States, North America",$1M to $10M,3,Early Stage Venture
Series B - Cequence Security,https://www.crunchbase.com/funding_round/cequence-security-series-b--8afd115f,Cequence Security,https://www.crunchbase.com/organization/cequence-security,Series B,17000000,USD,17000000,2019-02-27,"Cyber Security, Fraud Detection, Information Technology, Internet, Network Security, Security, Software","Sunnyvale, California, United States, North America",$1M to $10M,4,Early Stage Venture
Series B - Figure,https://www.crunchbase.com/funding_round/figure-66e9-series-b--ae88855c,Figure,https://www.crunchbase.com/organization/figure-66e9,Series B,,,,2019-02-28,"Artificial Intelligence, Blockchain, Finance, Financial Services, FinTech","San Francisco, California, United States, North America",$10M to $50M,11,Late Stage Venture
Seed Round - Kava Labs,https://www.crunchbase.com/funding_round/kava-labs-seed--1065a3f5,Kava Labs,https://www.crunchbase.com/organization/kava-labs,Seed,1200000,USD,1200000,2019-02-28,"Blockchain, Cryptocurrency, FinTech, Information Technology","San Francisco, California, United States, North America",,4,
Pre Seed Round - CASPR Biotech,https://www.crunchbase.com/funding_round/caspr-pre-seed--d6c8d0c9,CASPR Biotech,https://www.crunchbase.com/organization/caspr,Pre-Seed,250000,USD,250000,2019-02-28,"Health Care, Health Diagnostics","San Francisco, California, United States, North America",,3,Seed
Seed Round - BlueOcean Pay,https://www.crunchbase.com/funding_round/blueocean-pay-seed--b98ff2f2,BlueOcean Pay,https://www.crunchbase.com/organization/blueocean-pay,Seed,,,,2019-02-28,"E-Commerce, FinTech, Information Technology, Mobile Payments, Payments, Tourism, Travel","San Francisco, California, United States, North America",,1,Seed
Series A - Odaseva,https://www.crunchbase.com/funding_round/odaseva-series-a--f141bf8c,Odaseva,https://www.crunchbase.com/organization/odaseva,Series A,11700000,USD,11700000,2019-02-28,"Business Information Systems, Cloud Security, Enterprise Software, Information Technology, SaaS, Software","San Francisco, California, United States, North America",Less than $1M,2,Early Stage Venture
