Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date
Series A - Socotra,https://www.crunchbase.com/funding_round/socotra-series-a--c2749bf1,Socotra,https://www.crunchbase.com/organization/socotra,Series A,5200000,USD,5200000,2019-02-13
Grant - ElectroNeek,https://www.crunchbase.com/funding_round/electroneek-grant--787f2a74,ElectroNeek,https://www.crunchbase.com/organization/electroneek,Grant,,,,2019-02-13
Equity Crowdfunding - NetObjex,https://www.crunchbase.com/funding_round/netobjex-equity-crowdfunding--a877284f,NetObjex,https://www.crunchbase.com/organization/netobjex,Equity Crowdfunding,25119,USD,25119,2019-02-14
Debt Financing - Vantage Data Centers,https://www.crunchbase.com/funding_round/vantage-data-centers-debt-financing--21e1aea4,Vantage Data Centers,https://www.crunchbase.com/organization/vantage-data-centers,Debt Financing,495000000,USD,495000000,2019-02-14
Seed Round - Xapix,https://www.crunchbase.com/funding_round/xapix-io-seed--354c9efa,Xapix,https://www.crunchbase.com/organization/xapix-io,Seed,2000000,USD,2000000,2019-02-14
Seed Round - Apozy,https://www.crunchbase.com/funding_round/apozy-seed--8263c980,Apozy,https://www.crunchbase.com/organization/apozy,Seed,2200000,USD,2200000,2019-02-14
Private Equity Round - Vantage Data Centers,https://www.crunchbase.com/funding_round/vantage-data-centers-private-equity--ce7bcd99,Vantage Data Centers,https://www.crunchbase.com/organization/vantage-data-centers,Private Equity,180000000,USD,180000000,2019-02-14
Pre Seed Round - ElectroNeek,https://www.crunchbase.com/funding_round/electroneek-pre-seed--92b2ab67,ElectroNeek,https://www.crunchbase.com/organization/electroneek,Pre-Seed,180000,USD,180000,2019-02-15
Venture Round - Playvox,https://www.crunchbase.com/funding_round/playvox-series-unknown--d60a9356,Playvox,https://www.crunchbase.com/organization/playvox,Venture - Series Unknown,7000000,USD,7000000,2019-02-16
Series A - CycloPure,https://www.crunchbase.com/funding_round/cyclopure-series-a--429ba81d,CycloPure,https://www.crunchbase.com/organization/cyclopure,Series A,3500000,USD,3500000,2019-02-19
Series E - Redis Labs,https://www.crunchbase.com/funding_round/redis-labs-series-e--a9711288,Redis Labs,https://www.crunchbase.com/organization/redis-labs,Series E,60000000,USD,60000000,2019-02-19
Grant - CycloPure,https://www.crunchbase.com/funding_round/cyclopure-grant--f9e2798a,CycloPure,https://www.crunchbase.com/organization/cyclopure,Grant,1500000,USD,1500000,2019-02-19
Series B - Splice Machine,https://www.crunchbase.com/funding_round/splice-machine-series-b--4822cd8c,Splice Machine,https://www.crunchbase.com/organization/splice-machine,Series B,16000000,USD,16000000,2019-02-20
Seed Round - Culinda,https://www.crunchbase.com/funding_round/culinda-seed--b6da951d,Culinda,https://www.crunchbase.com/organization/culinda,Seed,500000,USD,500000,2019-02-20
Series A - Armorblox,https://www.crunchbase.com/funding_round/armorblox-series-a--21b2b6a0,Armorblox,https://www.crunchbase.com/organization/armorblox,Series A,16500000,USD,16500000,2019-02-20
Series A - Enspectra Health,https://www.crunchbase.com/funding_round/enspectra-health-series-a--7b9c2ee6,Enspectra Health,https://www.crunchbase.com/organization/enspectra-health,Series A,7348000,USD,7348000,2019-02-21
Pre Seed Round - Varwin,https://www.crunchbase.com/funding_round/varwin-pre-seed--2339cbd6,Varwin,https://www.crunchbase.com/organization/varwin,Pre-Seed,1000000,USD,1000000,2019-02-22
Secondary Market - Poynt,https://www.crunchbase.com/funding_round/poynt-secondary-market--79b7d880,Poynt,https://www.crunchbase.com/organization/poynt,Secondary Market,,,,2019-02-22
Series A - Turbo Systems,https://www.crunchbase.com/funding_round/turbo-systems-series-a--b28d31bb,Turbo Systems,https://www.crunchbase.com/organization/turbo-systems,Series A,8000000,USD,8000000,2019-02-25
Seed Round - Modern Animal,https://www.crunchbase.com/funding_round/modern-animal-seed--b20a34b2,Modern Animal,https://www.crunchbase.com/organization/modern-animal,Seed,,,,2019-02-25
Venture Round - Bryn Pharma,https://www.crunchbase.com/funding_round/epi-now-series-unknown--18538081,Bryn Pharma,https://www.crunchbase.com/organization/epi-now,Venture - Series Unknown,17200000,USD,17200000,2019-02-25
Series A - ZEDEDA,https://www.crunchbase.com/funding_round/zededa-series-a--004e3a47,ZEDEDA,https://www.crunchbase.com/organization/zededa,Series A,15924000,USD,15924000,2019-02-25
Seed Round - BUTTON Wallet,https://www.crunchbase.com/funding_round/button-wallet-seed--d708f80f,BUTTON Wallet,https://www.crunchbase.com/organization/button-wallet,Seed,100000,USD,100000,2019-02-26
Private Equity Round - HVR,https://www.crunchbase.com/funding_round/hvr-software-private-equity--baf55c38,HVR,https://www.crunchbase.com/organization/hvr-software,Private Equity,51000000,USD,51000000,2019-02-26
Series B - Oyster Point Pharmaceuticals,https://www.crunchbase.com/funding_round/oyster-point-pharmaceuticals-series-b--07cb140e,Oyster Point Pharmaceuticals,https://www.crunchbase.com/organization/oyster-point-pharmaceuticals,Series B,93000000,USD,93000000,2019-02-26
Non Equity Assistance - Shipsi,https://www.crunchbase.com/funding_round/shipsi-inc-non-equity-assistance--b6447bc4,Shipsi,https://www.crunchbase.com/organization/shipsi-inc,Non-equity Assistance,,,,2019-02-26
Series B - Figure,https://www.crunchbase.com/funding_round/figure-66e9-series-b--1a698eec,Figure,https://www.crunchbase.com/organization/figure-66e9,Series B,65000000,USD,65000000,2019-02-27
Series B - Cequence Security,https://www.crunchbase.com/funding_round/cequence-security-series-b--8afd115f,Cequence Security,https://www.crunchbase.com/organization/cequence-security,Series B,17000000,USD,17000000,2019-02-27
Series B - Remix,https://www.crunchbase.com/funding_round/remix-series-b--34636bea,Remix,https://www.crunchbase.com/organization/remix,Series B,15000000,USD,15000000,2019-02-27
Series B - Figure,https://www.crunchbase.com/funding_round/figure-66e9-series-b--ae88855c,Figure,https://www.crunchbase.com/organization/figure-66e9,Series B,,,,2019-02-28
Seed Round - Kava Labs,https://www.crunchbase.com/funding_round/kava-labs-seed--1065a3f5,Kava Labs,https://www.crunchbase.com/organization/kava-labs,Seed,1200000,USD,1200000,2019-02-28
Seed Round - BlueOcean Pay,https://www.crunchbase.com/funding_round/blueocean-pay-seed--b98ff2f2,BlueOcean Pay,https://www.crunchbase.com/organization/blueocean-pay,Seed,,,,2019-02-28
Series B - NociMed,https://www.crunchbase.com/funding_round/nocimed-series-b--85d96e1c,NociMed,https://www.crunchbase.com/organization/nocimed,Series B,9017706,USD,9017706,2019-02-28
Series A - Odaseva,https://www.crunchbase.com/funding_round/odaseva-series-a--f141bf8c,Odaseva,https://www.crunchbase.com/organization/odaseva,Series A,11700000,USD,11700000,2019-02-28
"Angel Round - Borza Labs, Inc.",https://www.crunchbase.com/funding_round/borza-angel--875db7db,"Borza Labs, Inc.",https://www.crunchbase.com/organization/borza,Angel,530000,USD,530000,2019-03-01
Venture Round - Assemble,https://www.crunchbase.com/funding_round/assemble-7e73-series-unknown--d9a18590,Assemble,https://www.crunchbase.com/organization/assemble-7e73,Venture - Series Unknown,,,,2019-03-01
Seed Round - Medinas Health,https://www.crunchbase.com/funding_round/medinas-seed--6cefaa55,Medinas Health,https://www.crunchbase.com/organization/medinas,Seed,1000000,USD,1000000,2019-03-01
Pre Seed Round - Rene,https://www.crunchbase.com/funding_round/rene-pre-seed--b15735af,Rene,https://www.crunchbase.com/organization/rene,Pre-Seed,105000,USD,105000,2019-03-01
Pre Seed Round - Flieber,https://www.crunchbase.com/funding_round/flieber-pre-seed--d6fc3d8b,Flieber,https://www.crunchbase.com/organization/flieber,Pre-Seed,,,,2019-03-01
Initial Coin Offering - Alluva,https://www.crunchbase.com/funding_round/alluva-initial-coin-offering--1a62eb51,Alluva,https://www.crunchbase.com/organization/alluva,Initial Coin Offering,10000000,USD,10000000,2019-03-01
Pre Seed Round - Zebra,https://www.crunchbase.com/funding_round/zebranow-pre-seed--6b63cf77,Zebra,https://www.crunchbase.com/organization/zebranow,Pre-Seed,,,,2019-03-01
Pre Seed Round - Airwork,https://www.crunchbase.com/funding_round/airwork-pre-seed--770ef123,Airwork,https://www.crunchbase.com/organization/airwork,Pre-Seed,120000,USD,120000,2019-03-01
Funding Round - SPIDR Tech,https://www.crunchbase.com/funding_round/spidr-2-undisclosed--4a1f8ded,SPIDR Tech,https://www.crunchbase.com/organization/spidr-2,Funding Round,,,,2019-03-01
Series A - InkSpace Imaging,https://www.crunchbase.com/funding_round/inkspace-imaging-inc-series-a--0815a182,InkSpace Imaging,https://www.crunchbase.com/organization/inkspace-imaging-inc,Series A,,,,2019-03-01
Pre Seed Round - Kndrd,https://www.crunchbase.com/funding_round/kndrd-pre-seed--10f7e8ef,Kndrd,https://www.crunchbase.com/organization/kndrd,Pre-Seed,,,,2019-03-04
Pre Seed Round - Pause,https://www.crunchbase.com/funding_round/pause-7034-pre-seed--b9ecd959,Pause,https://www.crunchbase.com/organization/pause-7034,Pre-Seed,,,,2019-03-04
Pre Seed Round - Verbz,https://www.crunchbase.com/funding_round/verbz-pre-seed--17c1f9a1,Verbz,https://www.crunchbase.com/organization/verbz,Pre-Seed,,,,2019-03-04
Series B - Jupiter Intelligence,https://www.crunchbase.com/funding_round/jupiter-intelligence-series-b--1244783f,Jupiter Intelligence,https://www.crunchbase.com/organization/jupiter-intelligence,Series B,23000000,USD,23000000,2019-03-04
Series G - Mocana,https://www.crunchbase.com/funding_round/mocana-series-g--9c14dc3f,Mocana,https://www.crunchbase.com/organization/mocana,Series G,15000000,USD,15000000,2019-03-04
Pre Seed Round - flashpub,https://www.crunchbase.com/funding_round/flashpub-pre-seed--26d89b99,flashpub,https://www.crunchbase.com/organization/flashpub,Pre-Seed,150000,USD,150000,2019-03-05
Seed Round - Foresight,https://www.crunchbase.com/funding_round/foresight-mental-health-seed--ad53a07c,Foresight,https://www.crunchbase.com/organization/foresight-mental-health,Seed,1300000,USD,1300000,2019-03-05
Seed Round - WeShareMD,https://www.crunchbase.com/funding_round/wesharemd-seed--f1e39627,WeShareMD,https://www.crunchbase.com/organization/wesharemd,Seed,,,,2019-03-05
Series A - Jimu Technology,https://www.crunchbase.com/funding_round/jimu-technology-series-a--a5ecb31f,Jimu Technology,https://www.crunchbase.com/organization/jimu-technology,Series A,,,,2019-03-05
Secondary Market - Addepar,https://www.crunchbase.com/funding_round/addepar-secondary-market--baf8243e,Addepar,https://www.crunchbase.com/organization/addepar,Secondary Market,,,,2019-03-06
Private Equity Round - GI Partners,https://www.crunchbase.com/funding_round/gi-partners-private-equity--a05b37b8,GI Partners,https://www.crunchbase.com/organization/gi-partners,Private Equity,,,,2019-03-06
Venture Round - Trident Capital,https://www.crunchbase.com/funding_round/trident-capital-series-unknown--8e56de8f,Trident Capital,https://www.crunchbase.com/organization/trident-capital,Venture - Series Unknown,11260000,USD,11260000,2019-03-07
Seed Round - The Sales Developers,https://www.crunchbase.com/funding_round/the-sales-developers-seed--585d4dbc,The Sales Developers,https://www.crunchbase.com/organization/the-sales-developers,Seed,500000,USD,500000,2019-03-07
Series A - Transposit,https://www.crunchbase.com/funding_round/transposit-series-a--98053b54,Transposit,https://www.crunchbase.com/organization/transposit,Series A,12200000,USD,12200000,2019-03-07
Seed Round - StrongBlock,https://www.crunchbase.com/funding_round/strongblock-seed--a0a82a0a,StrongBlock,https://www.crunchbase.com/organization/strongblock,Seed,4000000,USD,4000000,2019-03-07
"Series B - Betterworks, Inc.",https://www.crunchbase.com/funding_round/betterworks-2-series-b--c11670cc,"Betterworks, Inc.",https://www.crunchbase.com/organization/betterworks-2,Series B,51000000,USD,51000000,2019-03-07
Seed Round - Luminate Health,https://www.crunchbase.com/funding_round/luminate-health-seed--ed921636,Luminate Health,https://www.crunchbase.com/organization/luminate-health,Seed,,,,2019-03-08
Seed Round - Netdata,https://www.crunchbase.com/funding_round/netdata-seed--96b600d5,Netdata,https://www.crunchbase.com/organization/netdata,Seed,2000000,USD,2000000,2019-03-10
Series A - Yalochat,https://www.crunchbase.com/funding_round/yalochat-series-a--6e3e2206,Yalochat,https://www.crunchbase.com/organization/yalochat,Series A,8000000,USD,8000000,2019-03-11
Pre Seed Round - Concert Health,https://www.crunchbase.com/funding_round/concert-health-pre-seed--dec072f0,Concert Health,https://www.crunchbase.com/organization/concert-health,Pre-Seed,500000,USD,500000,2019-03-12
Seed Round - Unicycive Therapeutics,https://www.crunchbase.com/funding_round/unicycive-therapeutics-seed--17936352,Unicycive Therapeutics,https://www.crunchbase.com/organization/unicycive-therapeutics,Seed,526000,USD,526000,2019-03-12
Venture Round - BioIntervene,https://www.crunchbase.com/funding_round/biointervene-series-unknown--fcd5c0ed,BioIntervene,https://www.crunchbase.com/organization/biointervene,Venture - Series Unknown,3125000,USD,3125000,2019-03-12
"Funding Round - THINK Surgical, Inc",https://www.crunchbase.com/funding_round/think-surgical-undisclosed--18e72f91,"THINK Surgical, Inc",https://www.crunchbase.com/organization/think-surgical,Funding Round,134207685,USD,134207685,2019-03-12
Series A - BillionToOne,https://www.crunchbase.com/funding_round/billiontoone-series-a--1bdebdc2,BillionToOne,https://www.crunchbase.com/organization/billiontoone,Series A,15000000,USD,15000000,2019-03-13
Series A - Automation Hero,https://www.crunchbase.com/funding_round/saleshero-inc-series-a--e8b496fc,Automation Hero,https://www.crunchbase.com/organization/saleshero-inc,Series A,14500000,USD,14500000,2019-03-13
Series A - Tetrate,https://www.crunchbase.com/funding_round/tetrate-series-a--1e6ae14d,Tetrate,https://www.crunchbase.com/organization/tetrate,Series A,12500000,USD,12500000,2019-03-13
Venture Round - Long Game,https://www.crunchbase.com/funding_round/long-game-series-unknown--a1340a21,Long Game,https://www.crunchbase.com/organization/long-game,Venture - Series Unknown,349998,USD,349998,2019-03-14
Series A - Tendermint,https://www.crunchbase.com/funding_round/tendermint-2-series-a--82e06c0e,Tendermint,https://www.crunchbase.com/organization/tendermint-2,Series A,9000000,USD,9000000,2019-03-14
Seed Round - Docucharm,https://www.crunchbase.com/funding_round/docucharm-seed--7f69c7fb,Docucharm,https://www.crunchbase.com/organization/docucharm,Seed,1973000,USD,1973000,2019-03-17
Seed Round - Docbot,https://www.crunchbase.com/funding_round/docbot-seed--cc836ef3,Docbot,https://www.crunchbase.com/organization/docbot,Seed,,,,2019-03-18
Seed Round - Buy Me A Coffee,https://www.crunchbase.com/funding_round/buy-me-a-coffee-seed--87656a29,Buy Me A Coffee,https://www.crunchbase.com/organization/buy-me-a-coffee,Seed,,,,2019-03-18
Seed Round - Triparound,https://www.crunchbase.com/funding_round/triparound-seed--209ad3b2,Triparound,https://www.crunchbase.com/organization/triparound,Seed,1200000,USD,1200000,2019-03-18
Seed Round - Viosera Therapeutics,https://www.crunchbase.com/funding_round/viosera-therapeutics-seed--1ce9ead9,Viosera Therapeutics,https://www.crunchbase.com/organization/viosera-therapeutics,Seed,150000,USD,150000,2019-03-18
Seed Round - Trace,https://www.crunchbase.com/funding_round/trace-4364-seed--65b4c9d2,Trace,https://www.crunchbase.com/organization/trace-4364,Seed,,,,2019-03-18
Seed Round - Ysplit,https://www.crunchbase.com/funding_round/ysplit-seed--651491af,Ysplit,https://www.crunchbase.com/organization/ysplit,Seed,150000,USD,150000,2019-03-18
Seed Round - Lumos,https://www.crunchbase.com/funding_round/lumos-6f11-seed--6537773f,Lumos,https://www.crunchbase.com/organization/lumos-6f11,Seed,150000,USD,150000,2019-03-18
Seed Round - Woke,https://www.crunchbase.com/funding_round/woke-cfbe-seed--94fa4cda,Woke,https://www.crunchbase.com/organization/woke-cfbe,Seed,150000,USD,150000,2019-03-18
Seed Round - Point Card,https://www.crunchbase.com/funding_round/point-9d43-seed--c27a1ee8,Point Card,https://www.crunchbase.com/organization/point-9d43,Seed,150000,USD,150000,2019-03-18
Seed Round - Cherry,https://www.crunchbase.com/funding_round/cherry-107e-seed--8996620f,Cherry,https://www.crunchbase.com/organization/cherry-107e,Seed,150000,USD,150000,2019-03-18
Seed Round - Memfault,https://www.crunchbase.com/funding_round/memfault-seed--fe18e15b,Memfault,https://www.crunchbase.com/organization/memfault,Seed,150000,USD,150000,2019-03-18
Series C - LeanData,https://www.crunchbase.com/funding_round/leandata-series-c--a7c9f42d,LeanData,https://www.crunchbase.com/organization/leandata,Series C,27500000,USD,27500000,2019-03-18
Seed Round - Flockjay,https://www.crunchbase.com/funding_round/flockjay-seed--1eb757a4,Flockjay,https://www.crunchbase.com/organization/flockjay,Seed,150000,USD,150000,2019-03-18
Seed Round - Dyneti Technologies,https://www.crunchbase.com/funding_round/dyneti-technologies-seed--07d5314a,Dyneti Technologies,https://www.crunchbase.com/organization/dyneti-technologies,Seed,150000,USD,150000,2019-03-18
Seed Round - VertoFX,https://www.crunchbase.com/funding_round/vertofx-seed--2f9b907c,VertoFX,https://www.crunchbase.com/organization/vertofx,Seed,150000,USD,150000,2019-03-18
Seed Round - Slapdash,https://www.crunchbase.com/funding_round/slapdash-app-seed--8d688522,Slapdash,https://www.crunchbase.com/organization/slapdash-app,Seed,,,,2019-03-18
Seed Round - Cosmic JS,https://www.crunchbase.com/funding_round/cosmic-js-seed--8ea7aa18,Cosmic JS,https://www.crunchbase.com/organization/cosmic-js,Seed,150000,USD,150000,2019-03-18
Seed Round - Trestle,https://www.crunchbase.com/funding_round/trestle-28e0-seed--004ed271,Trestle,https://www.crunchbase.com/organization/trestle-28e0,Seed,150000,USD,150000,2019-03-18
Seed Round - Fuzzbuzz,https://www.crunchbase.com/funding_round/fuzzbuzz-seed--7b8a71db,Fuzzbuzz,https://www.crunchbase.com/organization/fuzzbuzz,Seed,150000,USD,150000,2019-03-18
Seed Round - Dockup,https://www.crunchbase.com/funding_round/dockup-seed--3989154c,Dockup,https://www.crunchbase.com/organization/dockup,Seed,150000,USD,150000,2019-03-18
Seed Round - Gerostate Alpha,https://www.crunchbase.com/funding_round/gerostate-alpha-seed--beb1bab7,Gerostate Alpha,https://www.crunchbase.com/organization/gerostate-alpha,Seed,150000,USD,150000,2019-03-18
Seed Round - Sapling.ai,https://www.crunchbase.com/funding_round/sapling-ai-seed--8deca1c6,Sapling.ai,https://www.crunchbase.com/organization/sapling-ai,Seed,150000,USD,150000,2019-03-18
Series B - Omaze,https://www.crunchbase.com/funding_round/omaze-series-b--b20af74d,Omaze,https://www.crunchbase.com/organization/omaze,Series B,,,,2019-03-19
Seed Round - Pnoe,https://www.crunchbase.com/funding_round/pnoe-seed--563a57b8,Pnoe,https://www.crunchbase.com/organization/pnoe,Seed,,,,2019-03-19
Series B - Mojo Vision,https://www.crunchbase.com/funding_round/mojo-vision-series-b--7e34cccc,Mojo Vision,https://www.crunchbase.com/organization/mojo-vision,Series B,58000000,USD,58000000,2019-03-19
Series A - Clearbit,https://www.crunchbase.com/funding_round/clearbit-series-a--a051fa68,Clearbit,https://www.crunchbase.com/organization/clearbit,Series A,15000000,USD,15000000,2019-03-19
Series B - Ease,https://www.crunchbase.com/funding_round/ease-central-series-b--4256635e,Ease,https://www.crunchbase.com/organization/ease-central,Series B,19000000,USD,19000000,2019-03-19
Seed Round - Qulture.Rocks,https://www.crunchbase.com/funding_round/qulture-rocks-seed--2e67fd01,Qulture.Rocks,https://www.crunchbase.com/organization/qulture-rocks,Seed,,,,2019-03-20
Series A - Blameless,https://www.crunchbase.com/funding_round/blameless-series-a--b9eb6feb,Blameless,https://www.crunchbase.com/organization/blameless,Series A,16500000,USD,16500000,2019-03-20
Seed Round - Commonwealth Labs,https://www.crunchbase.com/funding_round/commonwealth-labs-seed--8e7a40db,Commonwealth Labs,https://www.crunchbase.com/organization/commonwealth-labs,Seed,2000000,USD,2000000,2019-03-20
Series E - OptiScan Biomedical,https://www.crunchbase.com/funding_round/optiscan-biomedical-series-e--8273c10f,OptiScan Biomedical,https://www.crunchbase.com/organization/optiscan-biomedical,Series E,20000000,USD,20000000,2019-03-20
Debt Financing - 365 Data Centers,https://www.crunchbase.com/funding_round/365-data-centers-debt-financing--5fc0235c,365 Data Centers,https://www.crunchbase.com/organization/365-data-centers,Debt Financing,,,,2019-03-20
Series A - Prellis Biologics,https://www.crunchbase.com/funding_round/prellis-biologics-series-a--dd23ca33,Prellis Biologics,https://www.crunchbase.com/organization/prellis-biologics,Series A,8700000,USD,8700000,2019-03-21
Series A - Evolv Technology Solutions,https://www.crunchbase.com/funding_round/evolv-technology-solutions-series-a--12153dac,Evolv Technology Solutions,https://www.crunchbase.com/organization/evolv-technology-solutions,Series A,10000000,USD,10000000,2019-03-21
Series B - Imago BioSciences,https://www.crunchbase.com/funding_round/imago-biosciences-series-b--1bca5ce2,Imago BioSciences,https://www.crunchbase.com/organization/imago-biosciences,Series B,40000000,USD,40000000,2019-03-21
Seed Round - Dyneti Technologies,https://www.crunchbase.com/funding_round/dyneti-technologies-seed--c212e8dd,Dyneti Technologies,https://www.crunchbase.com/organization/dyneti-technologies,Seed,2150000,USD,2150000,2019-03-22
Series A - Vortex Biosciences,https://www.crunchbase.com/funding_round/vortex-biosciences-series-a--c67c5f11,Vortex Biosciences,https://www.crunchbase.com/organization/vortex-biosciences,Series A,,,,2019-03-22
Series A - Wanda Inc,https://www.crunchbase.com/funding_round/wanda-inc-series-a--a8d64a4e,Wanda Inc,https://www.crunchbase.com/organization/wanda-inc,Series A,,,,2019-03-22
Series A - Cardea Bio,https://www.crunchbase.com/funding_round/cardea-bio-series-a--10f24a96,Cardea Bio,https://www.crunchbase.com/organization/cardea-bio,Series A,7800000,USD,7800000,2019-03-22
Post-IPO Debt - MedMen,https://www.crunchbase.com/funding_round/medmen-post-ipo-debt--0b30210e,MedMen,https://www.crunchbase.com/organization/medmen,Post-IPO Debt,250000000,USD,250000000,2019-03-22
Funding Round - Saama,https://www.crunchbase.com/funding_round/saama-technologies-undisclosed--f14d7b00,Saama,https://www.crunchbase.com/organization/saama-technologies,Funding Round,40000000,USD,40000000,2019-03-25
Seed Round - CAREMINDr,https://www.crunchbase.com/funding_round/caremindr-seed--0f9159ac,CAREMINDr,https://www.crunchbase.com/organization/caremindr,Seed,100000,USD,100000,2019-03-26
Series A - SentiLink,https://www.crunchbase.com/funding_round/sentilink-series-a--112f039a,SentiLink,https://www.crunchbase.com/organization/sentilink,Series A,14000000,USD,14000000,2019-03-26
Convertible Note - AssemblyAI,https://www.crunchbase.com/funding_round/assemblyai-convertible-note--5ff666a9,AssemblyAI,https://www.crunchbase.com/organization/assemblyai,Convertible Note,,,,2019-03-26
Pre Seed Round - Grantey,https://www.crunchbase.com/funding_round/grantey-pre-seed--bd2f58fa,Grantey,https://www.crunchbase.com/organization/grantey,Pre-Seed,,,,2019-03-26
Corporate Round - Retail10x,https://www.crunchbase.com/funding_round/retail10x-corporate-round--5a9457c6,Retail10x,https://www.crunchbase.com/organization/retail10x,Corporate Round,,,,2019-03-26
Private Equity Round - HGGC,https://www.crunchbase.com/funding_round/hggc-private-equity--399b2fcb,HGGC,https://www.crunchbase.com/organization/hggc,Private Equity,,,,2019-03-26
Venture Round - Sauce Labs,https://www.crunchbase.com/funding_round/sauce-labs-series-unknown--9dee7167,Sauce Labs,https://www.crunchbase.com/organization/sauce-labs,Venture - Series Unknown,50000000,USD,50000000,2019-03-26
Series B - Prevedére,https://www.crunchbase.com/funding_round/prevedére-series-b--18e53a6c,Prevedére,https://www.crunchbase.com/organization/prevedére,Series B,12000000,USD,12000000,2019-03-26
Series A - Proxy,https://www.crunchbase.com/funding_round/martians-series-a--8ea5e3cc,Proxy,https://www.crunchbase.com/organization/martians,Series A,13600000,USD,13600000,2019-03-27
Series A - Sofar Ocean Technologies,https://www.crunchbase.com/funding_round/sofar-ocean-technologies-series-a--93d34c54,Sofar Ocean Technologies,https://www.crunchbase.com/organization/sofar-ocean-technologies,Series A,7000000,USD,7000000,2019-03-27
Seed Round - Trellis Research,https://www.crunchbase.com/funding_round/trellis-research-seed--292cacf0,Trellis Research,https://www.crunchbase.com/organization/trellis-research,Seed,2000000,USD,2000000,2019-03-27
Private Equity Round - Confirm Biosciences,https://www.crunchbase.com/funding_round/confirm-biosciences-private-equity--8e75de33,Confirm Biosciences,https://www.crunchbase.com/organization/confirm-biosciences,Private Equity,,,,2019-03-27
Series C - Academia.edu,https://www.crunchbase.com/funding_round/academia-edu-series-c--83cf4519,Academia.edu,https://www.crunchbase.com/organization/academia-edu,Series C,16000000,USD,16000000,2019-03-28
Seed Round - Concert Health,https://www.crunchbase.com/funding_round/concert-health-seed--4215492e,Concert Health,https://www.crunchbase.com/organization/concert-health,Seed,,,,2019-03-28
Pre Seed Round - Leaf Agriculture,https://www.crunchbase.com/funding_round/leaf-agriculture-pre-seed--c956ea43,Leaf Agriculture,https://www.crunchbase.com/organization/leaf-agriculture,Pre-Seed,,,,2019-03-29
Venture Round - NPX,https://www.crunchbase.com/funding_round/npx-series-unknown--87619e5e,NPX,https://www.crunchbase.com/organization/npx,Venture - Series Unknown,2414610,USD,2414610,2019-03-29
Pre Seed Round - Supervaisor,https://www.crunchbase.com/funding_round/supervaisor-pre-seed--d0aa0318,Supervaisor,https://www.crunchbase.com/organization/supervaisor,Pre-Seed,1300000,USD,1300000,2019-03-29
Funding Round - Savonix,https://www.crunchbase.com/funding_round/savonix-undisclosed--173231c5,Savonix,https://www.crunchbase.com/organization/savonix,Funding Round,,,,2019-03-30
Seed Round - Anchore,https://www.crunchbase.com/funding_round/anchore-inc-seed--32494d8f,Anchore,https://www.crunchbase.com/organization/anchore-inc,Seed,3000000,USD,3000000,2019-03-30
Private Equity Round - Elysium Therapeutics,https://www.crunchbase.com/funding_round/elysium-therapeutics-private-equity--58608c1c,Elysium Therapeutics,https://www.crunchbase.com/organization/elysium-therapeutics,Private Equity,,,,2019-03-31
Series B - Tibit Communications,https://www.crunchbase.com/funding_round/tibit-communications-series-b--51f5ce93,Tibit Communications,https://www.crunchbase.com/organization/tibit-communications,Series B,25000000,USD,25000000,2019-04-01
Venture Round - NEAR Protocol,https://www.crunchbase.com/funding_round/near-0565-series-unknown--5f741336,NEAR Protocol,https://www.crunchbase.com/organization/near-0565,Venture - Series Unknown,,,,2019-04-01
Pre Seed Round - Helios,https://www.crunchbase.com/funding_round/helios-pre-seed--6c92799b,Helios,https://www.crunchbase.com/organization/helios,Pre-Seed,,,,2019-04-01
Seed Round - Zeal,https://www.crunchbase.com/funding_round/zealdocs-seed--bed9293c,Zeal,https://www.crunchbase.com/organization/zealdocs,Seed,,,,2019-04-01
Pre Seed Round - QuayChain,https://www.crunchbase.com/funding_round/quaychain-pre-seed--af86c354,QuayChain,https://www.crunchbase.com/organization/quaychain,Pre-Seed,350000,USD,350000,2019-04-01
Series B - Figure,https://www.crunchbase.com/funding_round/figure-66e9-series-b--1b185bc1,Figure,https://www.crunchbase.com/organization/figure-66e9,Series B,,,,2019-04-01
Venture Round - Qolibri,https://www.crunchbase.com/funding_round/qolibri-series-unknown--a11354d6,Qolibri,https://www.crunchbase.com/organization/qolibri,Venture - Series Unknown,,,,2019-04-01
Post-IPO Equity - Evofem Biosciences,https://www.crunchbase.com/funding_round/evofem-biosciences-post-ipo-equity--eedb822e,Evofem Biosciences,https://www.crunchbase.com/organization/evofem-biosciences,Post-IPO Equity,30000000,USD,30000000,2019-04-01
Pre Seed Round - Midnight,https://www.crunchbase.com/funding_round/midnight-electric-pre-seed--b5688c19,Midnight,https://www.crunchbase.com/organization/midnight-electric,Pre-Seed,,,,2019-04-01
Pre Seed Round - Popvue,https://www.crunchbase.com/funding_round/popvue-2-pre-seed--f755afaf,Popvue,https://www.crunchbase.com/organization/popvue-2,Pre-Seed,,,,2019-04-01
Seed Round - Edyza,https://www.crunchbase.com/funding_round/edyza-seed--b25ce8dd,Edyza,https://www.crunchbase.com/organization/edyza,Seed,320000,USD,320000,2019-04-01
